,category,title,instructor,price,numoflectures,rating,review_writers,reviews,urls
104,컴퓨터공학,아두이노로 배우는 코딩 - 나도 코딩 할 수 있다!,OhSean,"66,000원",총 1회 3시간,5,"['이보희', '서병욱', 'Scarlet Ko', '오형규', '김남은']","['수업 너무 재미있었어요\n코딩 배우기 전에 전체적인 개념 잡기 좋다는 말에 덜컥 아두이노 키트 부터 샀다가.. 혼자 하려니 너무 막연하고 막막해서 도움 받을 수 있는 곳 이 없을까 하다가 신청하게 됐어요! 진짜 전반적인 개념, 느낌 잡을 수 있다는 말이 무슨말인지 알게 되었어요 그리고 더 심도 있게 아두이노를 만져보고 싶단 욕심이 났습니당 !! 복습하고 혼자 해봐야 좀 더 확실히 머릿속에 자리를 잡겠지만 정말 초보자 분들 한테 도움이 되는 거 같아용 재밌었습니다', '제가 개인적으로 하고 싶었던 프로젝트가 있어서 따로 여러 내용을 준비해 주셨어야 했는데, 경험이 많으신 분으로부터 여러 도움되는 내용을 들을 수 있었습니다. 앞으로 프로젝트 진행에 많은 도움이 될 것 같습니다!', '짧은 시간인지 긴시간인지 모르겟지만, ㅁ여해서 학습하는 동안에는 정말 정신없이 지나갔습니다. 새로운 시도 재미있었습니다. 성실히 해주셨어요 선생님 감사합니다', '코딩과 회로에 대한 지식이 초급수준이였는데 선생님께서 그에맞춰서 이해가 잘 되게 설명을 잘해주셨습니다~직접 회로를 꾸며보고 코드를 짜보면서 원리를 파악해 나갈수 있었습니다. 2-3명 팀수업으로도 진행할 수 있지만 저처럼 1인식으로 맞춤수업 진행도 가능합니다~추천드립니다~!', '키트도 무료로 빌려주시고 스터디룸비도 안받으셨어요\n비전공자도 쉽게 설명해주셔서 재밌누 수업이였어요\n수업 끝나시고 수업자료도 따로 주셔서 집에서 혼자 해볼수도있을꺼같아요ㅎ']",https://taling.me/Talent/Detail/8500
105,컴퓨터공학,춤추는 파이썬 - 4주만에 끝내는 웹 자동화와 크롤링/대구 [파이썬 활용편],Kijun Kwon,"66,000원",총 1회 2시간,5,['KimJaycob'],"['최고의 수업이었습니다. 면접을 앞두고 급하게 수강신청 했습니다. 까다로울 수 있는 요구였는데, 흔쾌히 응해주시고 수업도 진행해주셨습니다. 수업 중 필요한 모든 내용을 알려주시고, 또 차근차근 화면 공유로 알려주셔서 대면 과외보다 훨씬 도움이 많이 되었습니다.\n\n프로그래밍 수업이 유튜브나 인강으로 따라하면 놓치는 부분이 생겨서 굉장히 비효율적입니다. 이렇게 1:1로 수업하니 더할나위 없었습니다. 정말 감사합니다!!!!! 후기 잘 남기지 않는데, 너무 감사해서 깨진 휴대폰으로 결과물 사진까지 같이 올립니다 ㅎㅎ 면접 후에 기회가 된다면 또 뵙겠습니다 감사합니다!!!']",https://taling.me/Talent/Detail/26331
106,컴퓨터공학,"혼자 고민중인 알고리즘 문제, 함께 Java로 풀어드립니다.",김병건,"16,500원",총 1회 1시간,5,['이태훈'],"['제가 갑작스럽게 요청드린 문제도, 바로 라이브코딩으로 보여주시고 문제풀이도 이해가 쉽게 되게끔 그림으로 설명해주셔서 정말 좋았습니다.\n평소에 문제를 풀면서 풀리지 않았던 점들을 귀찮을 정도로 질문 드리고, 다 답변을 얻어서 덕분에 문제풀이에 대한 통찰력을 얻고 갑니다!']",https://taling.me/Talent/Detail/23634
107,컴퓨터공학,현직 빅데이터 엔지니어와 함께하는 빅데이터 Hadoop 입문 클래스 (2회차 진행),서니,"180,000원",총 2회 6시간,5,"['김기진', '김동욱', '은혁진', '김소희']","['필요로 했던 부분에 대해서 명확하게 설명해주셔서 많은 도움이 되었습니다. 너무 유익했던 시간이였습니다.', '수업진행 및 수업자료: 생소한 내용들을 초심자의 눈높이에 맞춘 잘 정리된 자료로 명쾌히 설명해주십니다.\n또한 이론을 바탕으로 직접 AWS을 활용한 실습 화면을 보여주시거나 수강생이 실습하는 화면을 같이 공유하면서 검토해주십니다.\n\n질문사항 및 커리어에 대한 상담능력: 수업 안에서 혹은 수업시간이 아닐 떄에도 질문에 최대한 빠르고 친절하게 응대해주십니다. 그리고 관련 직무에 대해 오해하고 있던 부분이나 취준,이직에 있어 필요한 핵심 부분들을 잘 정리해주셔서 앞으로의 방향설정에도 큰 도움이 되었습니다.\n\n결론: 데이터 분야에 인연이 없으셨던 분, IT 업종 종사자 분들, 취미로 익혀보고 싶으신 분들 등 각자의 베이스를 막론하고 수강할 수 있는 데이터엔지니어링 입문에 최적화된 강의이니 의지만 있으시다면 수업문의 or 수업신청에 주저마시길 바랍니다!', '하둡을 어떻게 설치하고 사용하는지 또 개념에 대해 처음듣는분들도 이해가 잘될만큼 쉽고 재밌게 잘 설명해주시는데 정신 차리니깐 강의가 끝나있네요ㅎㅎ 정말 도움이 많이 되었고 시간가는줄 모르고 수업에 빠져 들었어요! 감사했습니다 강사님~', '튜터님 열정적인 강의 감사합니다!\n하둡이 뭔지 구글링으로 이해하기 어려웠는데 수업 듣고 좀 감이 잡혔습니다 :)\n그리고 실습으로 일부 코드까지 작성할수 있어서 수업 내용이 더 오래 기억에 남을 것 같아요\n기회가 있으면 좀 더 긴 강의 신청해서 하둡 설치까지도 배우겠습니다!']",https://taling.me/Talent/Detail/35421
108,컴퓨터공학,12시간 완성 파이썬 기초반,윤인도,"660,000원",총 6회 12시간,,['-'],['-'],https://taling.me/Talent/Detail/38988
109,컴퓨터공학,[14기모집/선착순 1명!] 형식은 필요없다! 누구나 쉽게 웹 해킹 시작하기!,권현준,"316,800원",총 6회 18시간,4.9,"['문태웅', '김영균', '차현호', '이현성', '임원석']","['보안과 관련돼서 막연한 꿈만 가지고 삽집을 하던 도중 이 강의를 알게 되어 고민 후에 수강하게 되었습니다. 웹 해킹 분야에는 지식이 하나도 없던 제가 6주 후에는 혼자 도움 없이 SQL인젝션을 이용한 워 게임과 XSS를 이용한 워게임을 풀 수 있게 되었습니다. 관련 지식이 전혀 없어도 멘토님께서 다 알려주십니다. 수업 내용만 잘 이해하고 집에서 복습만 해주면 웹 해킹 분야에서 입문 이상의 효과를 볼 수 있었던 강의였습니다. 이뿐만이 아니라 수업이 끝나도 질문은 언제든지 받아주신다고 하시는데 웹 해킹에 입문하시고 싶은신 분들을 위한 최적의 강의입니다.', ""보안 관련 진로를 생각 중이었는데 해킹이나 보안 분야들은 다루는 곳이 없다보니, '해킹을 배우러 전문 기관에 갔을 때 만약 보안분야가 적성에 맞지 않으면 어쩌지?' 라는 고민을 하던 도중 괜찮은 강의를 추천받아서 수강하게 되었습니다. 튜터님께서 최대한 필요한 부분만 잘 요약하시고, 예를 들어서 쉽게 설명을 해주십니다. 컴퓨터 분야에 대해서도 폭 넓게 잘 알고 계셔서 컴퓨터 분야를 생각하는 수강생분들께도 좋은 조언을 해주십니다. 덕분에 진로에 대한 대략적인 계획이 생긴 것 같습니다ㅎㅎ"", '튜터님의 친절하고 자세한 설명과 딱정해진 커리큘럼이 아니라 수강생들의 실력에 맞춰서 튜터님이 수업을 바꿔서 진행해주시는게 좋았습니다.', '현업에 있는 전문성있는 튜터님이 수업을 진행해주셨습니다.\nSQL Injection과 XSS을 배웠으며, 개념설명부터 워게임 풀이까지 수업 이후 혼자 공부할 수 있는 수준까지 바로 끌어올려주는 좋은 강의입니다.\n제가 완전 처음 이 분야를 해보는 입문자임에도 튜터님이 강의내내 열정있게 가르쳐주셔서 짧은 시간안에 많은 내용을 배울 수 있어서 좋았습니다.', '웹해킹을 입문하는데 도움이 되는 클래스였습니다.\n강의를 통해 배운 기법은 2가지인데요. XSS 와 SQL Injection 입니다.\n\n비전공자이거나 네트워크 이론, HTML, PHP, SQL을 잘 알지 못하더라도 수업을 통해서 배우실 수 있습니다.\n\n왜 이런 취약점이 발생하는지, 어떤 식으로 문제를 접근하는지 초심자들도 이해할 수 있게 끈기있고 명쾌하게 설명을 잘 해주십니다.\n\n제 입장에서는 좀 더 깊게 들어가지 못해서 살짝은 아쉽지만 ㅎㅎ\n다시금 웹해킹에 대한 흥미를 얻을 수 있던 시간이었네요.\n\n좋은 강의 감사합니다! :)']",https://taling.me/Talent/Detail/2288
110,컴퓨터공학,[원데이] 프로그래밍이 겁나고 어렵다면?  3시간동안 체계적으로 배우는 C언어 코딩 기초!,박용현,"99,000원",총 1회 3시간,5,"['HY', 'Sungeun 圣恩', '현윤진', '허진', '이죠이']","['탈잉에서 듣는 첫 수업이라 고민이 많았는데 고민한 시간이 무색할만큼 정말 잘해주셨어요!! 커리큘럼에 없는 내용에 대해 계속 질문드리는데도 친절하게 대답해주시고, 관련 내용으로 수업까지 진행했는데 튜터님의 경험만큼 시야가 정말 넓으신게 느껴지더라구요. 수업뿐 아니라 여러가지를 배우고 느낄수 있어서 정말 좋았습니다. 고민하고 계신다면 빠르게 수업 들어보시는걸 추천드려요 :)', '용현 고수님이 커리큘럼에 없는 과외를 부탁드렸는데 잘 준비해주셔서 너무 감사합니다. 친절하게 하나하나 설명해주시고 더불어 바로 코딩을 찾고 직접 고치는 법을 보여주시기 때문에 실전적으로 도움이 되었습니다. 장소도 유연하게 조정해주셔서 편하게 과외를 받을 수 있었습니다.', '매번 수업 때 마다 수업 준비도 철저히 해오시고, 제가 부족한 부분은 따로 더 신경써서 이해할 수 있도록 도와주십니다!\n개념 하나하나 꼼꼼하게 숙지한 후에 넘어가고, 제가 따로 공부하는 부분도 여쭤보면 친절하게 알려주십니다~~ 제가 이해를 못하고 어려워하는 부분이 있으면 다음 시간에 따로 문제를 준비해 오시는 등 많은 도움을 주십니다.\n개념 설명 후 직접 문제를 풀어보는 방식이고 시간이 오래 걸려도 해결할 수 있도록 도와주십니다.\n개념 뿐만 아니라 진로나 다른 부분에 관해서도 상담도 잘 해주시고 도움 주려고 노력하셔서 감사할 때가 많습니다 :)\n쌤 커리큘럼 따라가면 기본적인 실력을 무조건 가져가실 수 있을거라 생각합니다.', '단순한 주입식 수업이 아닌 질답을 주고받는 식으로 수업을 진행하였습니다. 많은 정보와 스킬을 알고있으셔서 큰 도움을 받았습니다. 획일화된 수업보다 모르는 부분, 약점인 부분을 채우고자 하는 분들에게도 추천드립니다!', '문과생이지만 변해가는 사회트렌드에 대비해 프로그래밍에 관심을 갖게되었습니다. 3시간 수업이 정말 알차고 남는게 많은 수업이었습니다. 사실 아는것이 많아도 전달을 잘하는게 쉬운일이 아닌데, 선생님께서는 알고있는 지식을 수강생의 수준에 맞춰 잘 가르치신다는게 느껴졌습니다. 그래서 저같이 비전공자지만 프로그래밍에 관심있으신 분들에게 정말 강추합니다ㅎㅎ 앞으로도 선생님의 커리큘럼 따라가며 잘 배워갈 예정입니다!!']",https://taling.me/Talent/Detail/2787
111,컴퓨터공학,[無 경험자 가능] 하.루.만.에. 데이터분석/딥러닝 대회 입문 #캐글 대회,오정훈,"210,320원",총 4회 8시간,5,['김재휘(Chavo)'],['그저 갓갓... 데이터 입문을 원하시면 꼭 들으세요!'],https://taling.me/Talent/Detail/11963
112,컴퓨터공학,코드컨설팅 - 머신러닝 & 데이터 관련 파이썬 코드 컨설팅,최욱진,"272,800원",총 4회 8시간,5,"['혜림', '이지은', '김시아', '이채은', '한세영']","['친절하시고 꼼꼼하고 성실하게 잘 가르쳐 주십니다!', '튜터님께서 매우 친절하시고, 파이썬과 머신러닝 전반적인 내용에 관한 흥미를 갖게해주셔서 자신감이 많이 생긴것 같아요 ㅎㅎ 추천합니당', 'print(“맨손으로 배웠습니다”)\n\n파이썬의 파도 모르던 제가 이제는 어느정도 알아듣고 응용도 해볼 수 있어서 좋았어요 기계적으로 알려주시는 게 아니라 파이썬을 위한 사고력(?)을 길러주십니다 저처럼 파이썬 입문자들께 아주 좋은 강의인 것 같아요 추천드려요 :-) 무엇보다 친절하고 재밌는 강의에 처음으로 프로그래밍이 재밌는 것 같고 흥미롭게 수업을 진행했어요!!', '새해에는 의지가 불타서 신청했지만 박약이라 오락가락한 학생이었는데도 웃음을 잃지 않고 열과 성으로 가르쳐주십니다 막연하게 시작만 해야지 해야지 하다가 시작했는데 제 눈높이에 맞춰서 수업준비도 잘해주시고 그냥 넘어가는 법이 없어서 저보다 꼼꼼하게 수업진행하셔서 의지박약인 저도 자연스럽게 공부하게 하는 분 파이썬부터 머신러닝 그리고 데이터 까지 원하시는 분야에 커스터마이징 해서 수업하시려는 초보자분들께 추천!', '취준하는 초보자,코딩 젬병임\n질문을 많이하고 대답을 유도하면서 개념설명을 정말 철저하게 해줌\n더 맘에 드는 점은 이해를 할때까지\n물어보고 반복한다는 점임\n그냥 넘어가는 법이 없음\n처음엔 정말 힘듬 코딩적 사고를 잡는 다는 것이. 알아먹을 때까지 해주시니 돈이 아깝지 않음\n그리고 수업도 유두리 있게 진행하고 과제도 요청하면 다 알아서 해주심\n초보자한테 좋은 강의입니당']",https://taling.me/Talent/Detail/16632
113,컴퓨터공학,"이제 귀찮은 일은 전부 컴퓨터한테 시키자, Python 크롤링 & 자동화",JeongWoo  Choi,"264,000원",총 4회 12시간,,['-'],['-'],https://taling.me/Talent/Detail/304
114,컴퓨터공학,책 저자가 직접 강의하는 파이썬을 이용한 텍스트 마이닝 ,서대호,"594,000원",총 6회 18시간,,['-'],['-'],https://taling.me/Talent/Detail/5012
115,컴퓨터공학,할인이벤트 진행중~ [DB설계/SQL] 직접 떠먹여 주는 DB설계와 SQL쿼리 ~ 쉽게 배우세요 ,안성민,"462,000원",총 4회 12시간,5,"['Uno Lee', '익명', '이재원', 'Sungjun Han', 'Jeong Hyeon Woo']","['전문적인 지식을 열정적으로 잘 가르쳐 주셨습니다. 최고', '오늘이 세 번째 강의였습니다\n항상 약속시간보다 일찍 와계시고\n정말 1도 모르는 문외한인 학생에게\n맞춤형으로 자세히 알려주셔서 이젠 좀 알 것 같습니다\n\n회사에서 필요로하는 능력이라 따로 배우게됐는데\n너무나 생소했던 sql이었어요\n\n그런데\n\n처음에 개념잡기가 힘든데 잡을 수 있게 예시를 잘 들어주시고 직접해볼 수 있게 해주세요\n\n튜터님 정말 고맙습니다', '처음 배우는 사람도 알기 쉽게 설명해주시며 적절한 실습과 함께 응용하여 사용 가능한 실사용 쿼리들도 알려주시고 앞으로의 방향성에 대한 대책 또한 친절히 설명해주셔서 많은 도움이 되었습니다.', '경험이나 내공이 탁월하신것 같습니다~ 요청드린것 외에도 필요한 부분을 알아서 판단하셔서방향을 잘 잡아주셨습니다. 지속적으로 요청드리고 싶네요^^', '친절하고 이해하기 쉽게\n차근차근 데이터베이스에 대해서 설명해 주셨어요\n\n많이 배웠습니다. 감사합니다~!!']",https://taling.me/Talent/Detail/1771
116,컴퓨터공학,귀찮은 노가다 파이썬에게 맡기자 +크롤링 +업무자동화,이정택,"330,000원",총 4회 12시간,5,"['천선영', '한지혜', '이명성']","['파이썬 처음접하는 입문자인데 첫주에 기본적인 코드만드는방식배우고 두번째 수업때부터 실생활에도 유용한 프로그래밍 실습하면서 재밌게배웠어요! 크롤링하는거 배워서 회사에서 일할때도 적용해보고 막히면 따로 쌤한테 톡해서 물어보고 도움많이되었습니다 :) 심화과정있다면 더 배워보고싶어요', '추천드립니다!!! 파이썬이 뭔지 몰랐던 제가 크롤링까지 할 수 있었어용!\n\n먼저 선생님이 좋아요! 친절하시고 꼼꼼하셔서 제가 궁금한 것들 다 물어봐도 항상 알아듣기 쉽게 답변해주셨어요 :)\n\n그리고 수업 커리큘럼이 체계적이예요. 매 주차마다 정해진 커리큘럼이 있는데 그걸 따라가다보면 크롤링은 할 수 있어요! 저는 비전공자라 진도가 느려서 커리큘럼을 4주차만에 끝내지 못했지만 저의 속도에 맞춰서 조절해주셔서 더 좋았어요!!\n\n이 수업은 비전공자분들이라면 1:1로 들어도 좋을것 같아요!', '올해 입사한 사회초년생입니다.\n자료조사와 단순 업무가 많아서 본 업무를 할 시간이 부족해서 일을 효율적으로 하는 방법을 찾아보다 강의를 수강하게 됐습니다.\n\n코딩에 대한 경험이 없었지만, 강의 커리큘럼과 강의 소개가 마음에 들어 수업을 들었는데 강사님께서 강의 경험이 많은 것 같다는 느낌을 받았고, 특히 강의 자료가 엄청 자세히 나와 있어서 수업을 이해하고 혼자서 복습하는 데 큰 도움이 됩니다!\n\n목소리도 좋으시고 강의 전달력이 좋으셔서 수업 만족도가 높고, 특히 웹 크롤러나 업무 자동화 프로그램을 많이 만들어보셔서 그런지 제가 필요한 프로그램에 대해 여쭤보았을 때에도 간단하게 하는 방법을 알려주셔서 매우 좋았습니다!\n\n아직 수강 중이지만 혹시 나중에 필요하면 다시 무료 재수강도 가능하다고 해주셔서 한결 마음이 더 편해졌습니다!\n\n친구한테도 꼭 추천해주고 싶은 강의입니다!']",https://taling.me/Talent/Detail/23704
117,컴퓨터공학,자동화 프로그래밍을 위한 파이썬 알려드립니다,정위대,"100,000원",총 1회 2시간,,['-'],['-'],https://taling.me/Talent/Detail/25798
118,컴퓨터공학,"[프로젝트 상담 가능]아두이노,라즈베리파이로 나만의 전자장치 만들기(비대면)",소재환,"528,000원",총 6회 12시간,5,['홍덕'],['친절하게 a부터 z까지 알려주십니다! 프로젝트 진행하면서 궁금한 부분들이 전부 해결됬어요. 감사합니다 튜터님'],https://taling.me/Talent/Detail/3561
119,컴퓨터공학,"Python web framework, Django 코딩 기초 시작하기, 장고",Hyun-min Choi,"85,000원",총 1회 2시간,5,['오희묵'],['전문성을 갖추신 훌륭한 튜터이십니다.'],https://taling.me/Talent/Detail/12281
120,컴퓨터공학,Unity3D(유니티3D) 기초부터 실무까지,Jung Ho Park,"385,000원",총 5회 10시간,5,"['허용석', '오창훈']","['내공이 상당하십니다!\n수강생 수준에 맞게 쉽고 잘 설명해주세요~\n유니티 입문자들에게도 강력 추천합니다~', '현재 수강중인 학생입니다.\n저는 인문학과를 나온 비전공자입니다. 선생님의 강의는 매우 구성이 좋고, 강의 스타일도 친절하게 잘 가르쳐주십니다.\n비유도 잘 들어주시고, 예시도 잘들어주십니다.\n\n실제 작동과정을 하나하나 설명해주십니다. 너무빠르게 진행하는것보다 좋은점은\n저처럼 유니티 초보자들은 유니티 구성메뉴들이 무슨기능을하고 어떨때 사용하는지 1도 모르는데\n\n아주 간단하고 친절하게 잘 가르쳐주십니다.\n앞으로도 쭉 들을 의향도 있고, 초보자부터 하셔도 좋고 그 이상도 좋을것 같습니다.\n\n직업을 이쪽으로 관심이 많은 사람들이 들으면 좋고, 또 취업준비생에게도 좋은 강의라고 생각합니다.\n\n수강할때느 여러분이 제작하고 싶은 게임 하나를 염두하고 강의에 몰입하시면 더 좋습니다.\n\n** 내가 기획한 게임의 프로토타입이나 기본적인 템플릿 버전을 만든다고 생각하시면 더 많은 것들을 단기간에 배울 수 있다고 생각합니다.\n\n**인터넷이나 시중에 나온 좋은 책들을 봐도 좋습니다. 그러나 때때로 질문을 바로바로 하고 싶거나\n글이나 사진보다 실제 작업을 통해 배우는게 더 알맞는 사람도 있을것이고 제가 그런유형입니다.\n\n** 초보자들은 아무래도 전혀 1도 모르다보니까. 질문도 뭘해야하는지 모르는경우가 많습니다. 그런부분도 차근차근 짚어주시고\n예상되는 문제점도 함께 고려해주시니 정말 만족도 굿굿이에요\n\n추천해요']",https://taling.me/Talent/Detail/22135
121,컴퓨터공학,초보를 위한 파이썬 프로그래밍,Hobum Park,"220,000원",총 5회 10시간,5,['익명'],['코딩에 대해서 아무것도 모르고 시작했는데 강사분께서 처음부터 차근차근 가르쳐주셔서 도움이 많이 된 것 같아요ㅎㅎ\n그리고 코딩은 직접 해보면서 많이 는다고 들었는데 수업을 듣는 것 뿐만 아니라 매 수업시간마다 과제를 내주셔서 강사분께 과제에 대한 의문점을 보내면 하루 정도만에 바로바로 피드백을 보내주셨던 게 실력이 느는데 있어서 많이 도움이 된 것 같아요'],https://taling.me/Talent/Detail/4660
122,컴퓨터공학,단! 하루만에 유니티로 게임 만들기!,김찬,"120,000원",총 1회 3시간,,['-'],['-'],https://taling.me/Talent/Detail/29641
123,컴퓨터공학,나만의 IoT 무드등을 만들기(아두이노로 쉽게 배우는 코딩 입문),이상민,"297,000원",총 5회 15시간,,['-'],['-'],https://taling.me/Talent/Detail/11131
124,컴퓨터공학,[HTML5 게임] 컨스트럭트3로 누구나 쉽게 모바일 게임 만들기 [초중급반],이대희,"181,500원",총 1회 5시간,,['-'],['-'],https://taling.me/Talent/Detail/3430
125,컴퓨터공학,[랩뷰(LabVIEW)] 그림으로 프로그래밍하기,임성훈,"66,000원",총 1회 3시간,,['-'],['-'],https://taling.me/Talent/Detail/3354
126,컴퓨터공학,초보자도 배워서 바로 쓰는 빅데이터 R 입문 톡톡톡!,조성진,"352,000원",총 4회 16시간,,['-'],['-'],https://taling.me/Talent/Detail/26358
127,컴퓨터공학,누구나 편하고 빠르게 배우는 기초 C언어!,최태운,"198,000원",총 6회 12시간,,['-'],['-'],https://taling.me/Talent/Detail/15107
128,컴퓨터공학,취미로 앱 게임 만들기 1탄_50대 생애 첫 코딩 도전기_코딩 별거 아니구만 (179page),백오,"8,554원",총 1회 1시간,,['-'],['-'],https://taling.me/Talent/Detail/27686
129,컴퓨터공학,파이썬을 배우고싶은사람이 있다?! 뿌슝빠슝뿌슝,정재경,"132,000원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/10924
130,컴퓨터공학,"코딩교육, 소프트웨어교육 선생님이 되어보자!",김종훈,"440,000원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/10791
131,컴퓨터공학,SAP 실무 개발자가 알려주는 ABAP의 기초 부터 AVL,김이삭,"528,000원",총 6회 12시간,5,['검은백조'],"['우선, 제가 처음 학생이 아니라 약 수개월간 과외선생님으로서의 경력이 있으세요.\n그래서 그런지 커리큘럼도 재대로 짜여있어서 단계적으로 수업이 진행되어서 제 실력도 조금 씩 이지만 올라가는 느낌을 받고 있어요\n급하게 배우고 싶으신 분, 또는 느긋하게 배우실 분 어떤 분이든 좋은 선생님이 될것 같아요\n추천합니다~!']",https://taling.me/Talent/Detail/27706
132,컴퓨터공학,쉽게 배우는 AutoCAD 매뉴얼 배우기!!,허수연,"10,890원",총 1회 1시간,,['-'],['-'],https://taling.me/Talent/Detail/28243
133,컴퓨터공학,프로그래밍 [C/C++/Java] 과외 합니다!!,정성훈,"330,000원",총 6회 12시간,,['-'],['-'],https://taling.me/Talent/Detail/1444
134,컴퓨터공학,컴퓨터 수리업체 부른 나는 호갱인가요? 간단하게 내가 조치해보자 !!,차동곤,"10,000원",총 1회 1시간,,['-'],['-'],https://taling.me/Talent/Detail/38574
135,컴퓨터공학,카카오토 프로그램 입문/초급/중급 완전정복,허태인,"220,000원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/21440
136,컴퓨터공학,초보자도 따라하며 배우는 유니티 3D와 VR 환경,신호석,"11,000원",총 1회 1시간,,['-'],['-'],https://taling.me/Talent/Detail/38790
137,컴퓨터공학,"[ C언어 ] 5년차 현업개발자에게 배우는 프로그래밍 기초, 코딩 맞춤 수업",박영준,"33,000원",총 1회 2시간,5,"['유진', '성현동']","['안녕하세요~ 토요일에 수업 듣고 이렇게 리뷰 남깁니다^^. 학교에서 예전에 수업 들었는데도 기억도 잘 안 나고 어려워서 이렇게 찾아 들었어요! 특히 제가 링크드리스트를 몰라서 그 부분 집중해서 들었는데요~ 단순한 개념뿐 아니라 왜 이걸 써야 하는지, 원리와 이유부터 설명해 줘서 더 이해가 잘 되었네요~ 이번에는 제가 시간이 안 되어서 원데이 클래스로 들었는데요ㅜ 기회가 되면 재수강으로 또 뵈어요!', '수업 다 끝나서 후기 남깁니다:)\n수업 듣기전엔 C를 모르는건 아닌데 문법 이해를 제대로 하지 못하고 막 부딪혔었요\n이번에 수업 들으면서 배열 포인터 구조체 개념 확실하게 잡은것 같습니다\n제공하시는 자료도 논리흐름따라 잘 정리되어 있고 질문도 그자리에서 막 쏟아내는데도 막힘없이 답변해주서서 만족스러웠습니다\n그리고 무엇보다 실무자라서 문법의 강약조절은 물론 진로상담까지도 가능했던것 같아요 잘들었습니다:)']",https://taling.me/Talent/Detail/13793
138,컴퓨터공학,"(데이터공방) ""하마터면 야근할 뻔 했어"" 파이썬 첫 코딩으로 인스타 게시글 수집하기",Namsoo Jang,"792,000원",총 4회 12시간,,['-'],['-'],https://taling.me/Talent/Detail/20697
139,컴퓨터공학,초보를 위한 C프로그래밍,Hobum Park,"220,000원",총 5회 10시간,5,['박민석'],"['반신반의하며 첫 수업에 참여했습니다. 걱정과 다르게 정말 유익한 시간이었습니다. 수업전달력, 깊이 그리고 개인실력에 있어서도 어느하나 부족함 없었습니다! 감사합니다']",https://taling.me/Talent/Detail/4661
140,컴퓨터공학,[1월 주말반 모집중(비대면)] 비전공자를 위한 파이썬,Junkyu Park,"220,000원",총 4회 8시간,4.7,"['이남용', '안승섭', '박우경', '익명', '최우석']","['난생처음 파이썬이라는것을 박준규 강사님께 처음 배웠습니다. 그리고 깨달았습니다. 파이썬을 앞으로 더 공부해야겠다고 코딩입문자, 비전공자에게 파이썬의 세계로 안내해주신 강사님 수업 너무나 훌륭합니다.', '기초부터 차근차근 가르쳐 주시고 전에 배웠던 것도 친절히 상기시켜 주셔서 초보자들에게 딱 적합한 수업인 것 같습니다!\n또 수업 이외에 따로 공부한 부분도 질문하시면 친절히 설명해주십니다!\n파이썬을 이제 막 시작하시려는 분들은 꼭 들어보길 추천드립니다', '파이썬에 국한되지 않고 조건문, 반복문 등에 대한 개념을 잘 설명해주신 점이 가장 많이 도움이 되었습니다.\n커리큘럼도 수강생이 원하는 방향으로 조율해주시고,\n수업 마다 예제도 충실하게 준비해주셔서 복습하면서 자연히 익숙해질 수 있어서 매우 유익했습니다.', '4회동안 파이썬을 더 잘 알 수 있는 강의였습니다. 파이썬을 모르는 상태에서 어렵지 않게 흥미를 더 가질 수 있게 해주신 점이 정말 좋았던 것 같습니다. 파이썬을 배우고 싶지만 어려울까 망설였던 분들, 금방 그만둘까 걱정되시는 분들께 적극 추천합니다!', '4회에 적합한 커리큘럼으로 수업을 구성하시고 수강생들이 쉽게 이해할 수 있도록 자세히 설명해주십니다! 또한 질문사항에 대해 자세한 답변을 빠른 시간내로 주십니다! 파이썬 공부를 시작하시려는 분들에게 매우 추천드립니다ㅎㅎ']",https://taling.me/Talent/Detail/2087
141,컴퓨터공학,"[Python, C, 1:1 맞춤] 아무것도 몰라도 가능 !",한현철,"275,000원",총 5회 10시간,,['-'],['-'],https://taling.me/Talent/Detail/16146
142,컴퓨터공학,[컴공이 c언어가 어렵다?] [학생부종합대비],강민준,"193,600원",총 4회 8시간,,['-'],['-'],https://taling.me/Talent/Detail/7699
